striderjr	Strider Hiryu (Japan Resale Ver.)	1989	Capcom
dynwar	Dynasty Wars (USA, set 1)	1989	Capcom
dynwaru	Dynasty Wars (USA, set 2)	1989	Capcom
dynwarj	Tenchi wo Kurau (Japan)	1989	Capcom
willow	Willow (USA)	1989	Capcom
willowj	Willow (Japan, Japanese)	1989	Capcom
willowje	Willow (Japan, English)	1989	Capcom
unsquad	U.N. Squadron (USA)	1989	Capcom / Daipro
area88	Area 88 (Japan)	1989	Capcom / Daipro
ffight	Final Fight (World)	1989	Capcom
ffightu	Final Fight (USA)	1989	Capcom
ffightua	Final Fight (USA 900112)	1989	Capcom
ffightub	Final Fight (USA 900613)	1989	Capcom
ffightj	Final Fight (Japan)	1989	Capcom
ffightj1	Final Fight (Japan 900112)	1989	Capcom
ffightj2	Final Fight (Japan 900305)	1989	Capcom
ffightjh	Street Smart / Final Fight (Japan, hack)	1989	bootleg
1941	1941: Counter Attack (World)	1990	Capcom
1941j	1941: Counter Attack (Japan)	1990	Capcom
mercs	Mercs (World 900302)	1990	Capcom
mercsu	Mercs (USA 900302)	1990	Capcom
mercsua	Mercs (USA 900608)	1990	Capcom
mercsj	Senjou no Ookami II (Japan 900302)	1990	Capcom
mtwins	Mega Twins (World 900619)	1990	Capcom
chikij	Chiki Chiki Boys (Japan 900619)	1990	Capcom
msword	Magic Sword: Heroic Fantasy (World 900725)	1990	Capcom
mswordr1	Magic Sword: Heroic Fantasy (World 900623)	1990	Capcom
mswordu	Magic Sword: Heroic Fantasy (USA 900725)	1990	Capcom
mswordj	Magic Sword (Japan 900623)	1990	Capcom
cawing	Carrier Air Wing (World 901012)	1990	Capcom
cawingr1	Carrier Air Wing (World 901009)	1990	Capcom
cawingu	Carrier Air Wing (USA 901012)	1990	Capcom
cawingj	U.S. Navy (Japan 901012)	1990	Capcom
nemo	Nemo (World 901130)	1990	Capcom
nemoj	Nemo (Japan 901120)	1990	Capcom
sf2	Street Fighter II: The World Warrior (World 910522)	1991	Capcom
sf2eb	Street Fighter II: The World Warrior (World 910214)	1991	Capcom
sf2ebbl	Street Fighter II: The World Warrior (TAB Austria, bootleg)	1992	bootleg
sf2ua	Street Fighter II: The World Warrior (USA 910206)	1991	Capcom
sf2ub	Street Fighter II: The World Warrior (USA 910214)	1991	Capcom
sf2ud	Street Fighter II: The World Warrior (USA 910318)	1991	Capcom
sf2ue	Street Fighter II: The World Warrior (USA 910228)	1991	Capcom
sf2uf	Street Fighter II: The World Warrior (USA 910411)	1991	Capcom
sf2ui	Street Fighter II: The World Warrior (USA 910522)	1991	Capcom
sf2uk	Street Fighter II: The World Warrior (USA 911101)	1991	Capcom
sf2j	Street Fighter II: The World Warrior (Japan 911210)	1991	Capcom
sf2ja	Street Fighter II: The World Warrior (Japan 910214)	1991	Capcom
sf2jc	Street Fighter II: The World Warrior (Japan 910306)	1991	Capcom
sf2qp1	Street Fighter II: The World Warrior (Quicken Pt-I, bootleg)	1991	bootleg
sf2thndr	Street Fighter II: The World Warrior (Thunder Edition, bootleg)	1991	bootleg
3wonders	Three Wonders (World 910520)	1991	Capcom
3wondersu	Three Wonders (USA 910520)	1991	Capcom
wonder3	Wonder 3 (Japan 910520)	1991	Capcom
3wondersh	Three Wonders (hack)	1991	bootleg
kod	The King of Dragons (World 910711)	1991	Capcom
kodu	The King of Dragons (USA 910910)	1991	Capcom
kodj	The King of Dragons (Japan 910805)	1991	Capcom
kodb	The King of Dragons (bootleg)	1991	bootleg (Playmark)
captcomm	Captain Commando (World 911202)	1991	Capcom
captcommr1	Captain Commando (World 911014)	1991	Capcom
captcommu	Captain Commando (USA 910928)	1991	Capcom
captcommj	Captain Commando (Japan 911202)	1991	Capcom
captcommjr1	Captain Commando (Japan 910928)	1991	Capcom
captcommb	Captain Commando (bootleg)	1991	bootleg
knights	Knights of the Round (World 911127)	1991	Capcom
knightsu	Knights of the Round (USA 911127)	1991	Capcom
knightsj	Knights of the Round (Japan 911127)	1991	Capcom
knightsb	Knights of the Round (bootleg)	1991	bootleg
sf2ce	Street Fighter II': Champion Edition (World 920313)	1992	Capcom
sf2ceua	Street Fighter II': Champion Edition (USA 920313)	1992	Capcom
sf2ceub	Street Fighter II': Champion Edition (USA 920513)	1992	Capcom
sf2ceuc	Street Fighter II': Champion Edition (USA 920803)	1992	Capcom
sf2cej	Street Fighter II': Champion Edition (Japan 920513)	1992	Capcom
sf2rb	Street Fighter II': Champion Edition (Rainbow set 1, bootleg)	1992	bootleg
sf2rb2	Street Fighter II': Champion Edition (Rainbow set 2, bootleg)	1992	bootleg
sf2rb3	Street Fighter II': Champion Edition (Rainbow set 3, bootleg)	1992	bootleg
sf2red	Street Fighter II': Champion Edition (Red Wave, bootleg)	1992	bootleg
sf2v004	Street Fighter II': Champion Edition (V004, bootleg)	1992	bootleg
sf2acc	Street Fighter II': Champion Edition (Accelerator!, bootleg)	1992	bootleg
sf2accp2	Street Fighter II': Champion Edition (Accelerator Pt.II, bootleg)	1992	bootleg
sf2dkot2	Street Fighter II': Champion Edition (Double K.O. Turbo II, bootleg)	1992	bootleg
sf2m1	Street Fighter II': Champion Edition (M1, bootleg)	1992	bootleg
sf2m2	Street Fighter II': Champion Edition (M2, bootleg)	1992	bootleg
sf2m3	Street Fighter II': Champion Edition (M3, bootleg)	1992	bootleg
sf2m4	Street Fighter II': Champion Edition (M4, bootleg)	1992	bootleg
sf2m5	Street Fighter II': Champion Edition (M5, bootleg)	1992	bootleg
sf2m6	Street Fighter II': Champion Edition (M6, bootleg)	1992	bootleg
sf2m7	Street Fighter II': Champion Edition (M7, bootleg)	1992	bootleg
sf2yyc	Street Fighter II': Champion Edition (YYC, bootleg)	1992	bootleg
sf2koryu	Street Fighter II': Champion Edition (Xiang Long, Chinese bootleg)	1992	bootleg
sf2mdt	Street Fighter II': Magic Delta Turbo (bootleg)	1992	bootleg
varth	Varth: Operation Thunderstorm (World 920714)	1992	Capcom
varthr1	Varth: Operation Thunderstorm (World 920612)	1992	Capcom
varthu	Varth: Operation Thunderstorm (USA 920612)	1992	Capcom, distributed by Romstar
varthj	Varth: Operation Thunderstorm (Japan 920714)	1992	Capcom
cworld2j	Adventure Quiz Capcom World 2 (Japan 920611)	1992	Capcom
wof	Warriors of Fate (World 921002)	1992	Capcom
wofa	Sangokushi II (Asia 921005)	1992	Capcom
wofu	Warriors of Fate (USA 921031)	1992	Capcom
wofj	Tenchi wo Kurau II: Sekiheki no Tatakai (Japan 921031)	1992	Capcom
wofhfb	Huo Feng Huang (Chinese bootleg of Sangokushi II)	1999	bootleg
sf2hf	Street Fighter II': Hyper Fighting (World 921209)	1992	Capcom
sf2hfu	Street Fighter II': Hyper Fighting (USA 921209)	1992	Capcom
sf2hfj	Street Fighter II' Turbo: Hyper Fighting (Japan 921209)	1992	Capcom
dino	Cadillacs and Dinosaurs (World 930201)	1993	Capcom
dinou	Cadillacs and Dinosaurs (USA 930201)	1993	Capcom
dinoj	Cadillacs: Kyouryuu Shin Seiki (Japan 930201)	1993	Capcom
dinopic	Cadillacs and Dinosaurs (bootleg with PIC16c57, set 1)	1993	bootleg
dinopic2	Cadillacs and Dinosaurs (bootleg with PIC16c57, set 2)	1993	bootleg
dinohunt	Dinosaur Hunter (Chinese bootleg of Cadillacs and Dinosaurs)	1993	bootleg
punisher	The Punisher (World 930422)	1993	Capcom
punisheru	The Punisher (USA 930422)	1993	Capcom
punisherj	The Punisher (Japan 930422)	1993	Capcom
punipic	The Punisher (bootleg with PIC16c57, set 1)	1993	bootleg
punipic2	The Punisher (bootleg with PIC16c57, set 2)	1993	bootleg
punipic3	The Punisher (bootleg with PIC16c57, set 3)	1993	bootleg
punisherbz	Biaofeng Zhanjing (Chinese bootleg of The Punisher)	1993	bootleg
slammast	Saturday Night Slam Masters (World 930713)	1993	Capcom
slammastu	Saturday Night Slam Masters (USA 930713)	1993	Capcom
mbomberj	Muscle Bomber: The Body Explosion (Japan 930713)	1993	Capcom
mbombrd	Muscle Bomber Duo: Ultimate Team Battle (World 931206)	1993	Capcom
mbombrdj	Muscle Bomber Duo: Heat Up Warriors (Japan 931206)	1993	Capcom
pnickj	Pnickies (Japan 940608)	1994	Capcom, licensed by Compile)
qad	Quiz & Dragons: Capcom Quiz Game (USA 920701)	1992	Capcom
qadj	Quiz & Dragons: Capcom Quiz Game (Japan 940921)	1994	Capcom
qtono2j	Quiz Tonosama no Yabou 2: Zenkoku-ban (Japan 950123)	1995	Capcom
pang3	Pang! 3 (Euro 950601)	1995	Mitchell
pang3n	Pang! 3 (Euro 950511, not encrypted)	1995	Mitchell
pang3j	Pang! 3: Kaitou Tachi no Karei na Gogo (Japan 950511)	1995	Mitchell
megaman	Mega Man: The Power Battle (CPS1, Asia 951006)	1995	Capcom
rockmanj	Rockman: The Power Battle (CPS1, Japan 950922)	1995	Capcom
fcrash	Final Crash (bootleg of Final Fight)	1990	bootleg (Playmark)
ssf2	Super Street Fighter II: The New Challengers (World 930911)	1993	Capcom
ssf2u	Super Street Fighter II: The New Challengers (USA 930911)	1993	Capcom
ssf2a	Super Street Fighter II: The New Challengers (Asia 931005)	1993	Capcom
ssf2ar1	Super Street Fighter II: The New Challengers (Asia 930914)	1993	Capcom
ssf2j	Super Street Fighter II: The New Challengers (Japan 931005)	1993	Capcom
ssf2jr1	Super Street Fighter II: The New Challengers (Japan 930911)	1993	Capcom
ssf2jr2	Super Street Fighter II: The New Challengers (Japan 930910)	1993	Capcom
ssf2h	Super Street Fighter II: The New Challengers (Hispanic 930911)	1993	Capcom
ssf2tb	Super Street Fighter II: The Tournament Battle (World 931119)	1993	Capcom
ssf2tbr1	Super Street Fighter II: The Tournament Battle (World 930911)	1993	Capcom
ssf2tbj	Super Street Fighter II: The Tournament Battle (Japan 930911)	1993	Capcom
ecofghtr	Eco Fighters (World 931203)	1993	Capcom
ecofghtru	Eco Fighters (USA 940215)	1993	Capcom
ecofghtru1	Eco Fighters (USA 931203)	1993	Capcom
ecofghtra	Eco Fighters (Asia 931203)	1993	Capcom
ecofghtrh	Eco Fighters (Hispanic 931203)	1993	Capcom
uecology	Ultimate Ecology (Japan 931203)	1993	Capcom
ddtod	Dungeons & Dragons: Tower of Doom (Euro 940412)	1993	Capcom
ddtodr1	Dungeons & Dragons: Tower of Doom (Euro 940113)	1993	Capcom
ddtodu	Dungeons & Dragons: Tower of Doom (USA 940125)	1993	Capcom
ddtodur1	Dungeons & Dragons: Tower of Doom (USA 940113)	1993	Capcom
ddtodj	Dungeons & Dragons: Tower of Doom (Japan 940412)	1993	Capcom
ddtodjr1	Dungeons & Dragons: Tower of Doom (Japan 940125)	1993	Capcom
ddtodjr2	Dungeons & Dragons: Tower of Doom (Japan 940113)	1993	Capcom
ddtoda	Dungeons & Dragons: Tower of Doom (Asia 940113)	1993	Capcom
ddtodh	Dungeons & Dragons: Tower of Doom (Hispanic 940412)	1993	Capcom
ddtodhr1	Dungeons & Dragons: Tower of Doom (Hispanic 940125)	1993	Capcom
ddtodhr2	Dungeons & Dragons: Tower of Doom (Hispanic 940113)	1993	Capcom
ssf2t	Super Street Fighter II Turbo (World 940223)	1994	Capcom
ssf2tu	Super Street Fighter II Turbo (USA 940323)	1994	Capcom
ssf2tur1	Super Street Fighter II Turbo (USA 940223)	1994	Capcom
ssf2ta	Super Street Fighter II Turbo (Asia 940223)	1994	Capcom
ssf2xj	Super Street Fighter II X: Grand Master Challenge (Japan 940223)	1994	Capcom
avsp	Alien vs. Predator (Euro 940520)	1994	Capcom
avspu	Alien vs. Predator (USA 940520)	1994	Capcom
avspj	Alien vs. Predator (Japan 940520)	1994	Capcom
avspa	Alien vs. Predator (Asia 940520)	1994	Capcom
avsph	Alien vs. Predator (Hispanic 940520)	1994	Capcom
dstlk	Darkstalkers: The Night Warriors (Euro 940705)	1994	Capcom
dstlku	Darkstalkers: The Night Warriors (USA 940818)	1994	Capcom
dstlkur1	Darkstalkers: The Night Warriors (USA 940705)	1994	Capcom
dstlka	Darkstalkers: The Night Warriors (Asia 940705)	1994	Capcom
dstlkh	Darkstalkers: The Night Warriors (Hispanic 940818)	1994	Capcom
vampj	Vampire: The Night Warriors (Japan 940705)	1994	Capcom
vampja	Vampire: The Night Warriors (Japan 940705 alt)	1994	Capcom
vampjr1	Vampire: The Night Warriors (Japan 940630)	1994	Capcom
ringdest	Ring of Destruction: Slammasters II (Euro 940902)	1994	Capcom
smbomb	Super Muscle Bomber: The International Blowout (Japan 940831)	1994	Capcom
smbombr1	Super Muscle Bomber: The International Blowout (Japan 940808)	1994	Capcom
armwar	Armored Warriors (Euro 941024)	1994	Capcom
armwarr1	Armored Warriors (Euro 941011)	1994	Capcom
armwaru	Armored Warriors (USA 941024)	1994	Capcom
armwaru1	Armored Warriors (USA 940920)	1994	Capcom
pgear	Powered Gear: Strategic Variant Armor Equipment (Japan 941024)	1994	Capcom
pgearr1	Powered Gear: Strategic Variant Armor Equipment (Japan 940916)	1994	Capcom
armwara	Armored Warriors (Asia 940920)	1994	Capcom
xmcota	X-Men: Children of the Atom (Euro 950105)	1994	Capcom
xmcotau	X-Men: Children of the Atom (USA 950105)	1994	Capcom
xmcotah	X-Men: Children of the Atom (Hispanic 950331)	1994	Capcom
xmcotahr1	X-Men: Children of the Atom (Hispanic 950105)	1994	Capcom
xmcotaj	X-Men: Children of the Atom (Japan 950105)	1994	Capcom
xmcotaj1	X-Men: Children of the Atom (Japan 941222)	1994	Capcom
xmcotaj2	X-Men: Children of the Atom (Japan 941219)	1994	Capcom
xmcotaj3	X-Men: Children of the Atom (Japan 941217)	1994	Capcom
xmcotaa	X-Men: Children of the Atom (Asia 941217)	1994	Capcom
xmcotajr	X-Men: Children of the Atom (Japan 941208 rent version)	1994	Capcom
nwarr	Night Warriors: Darkstalkers' Revenge (Euro 950316)	1995	Capcom
nwarru	Night Warriors: Darkstalkers' Revenge (USA 950406)	1995	Capcom
nwarrh	Night Warriors: Darkstalkers' Revenge (Hispanic 950403)	1995	Capcom
nwarrb	Night Warriors: Darkstalkers' Revenge (Brazil 950403)	1995	Capcom
nwarra	Night Warriors: Darkstalkers' Revenge (Asia 950302)	1995	Capcom
vhuntj	Vampire Hunter: Darkstalkers' Revenge (Japan 950316)	1995	Capcom
vhuntjr1	Vampire Hunter: Darkstalkers' Revenge (Japan 950307)	1995	Capcom
vhuntjr2	Vampire Hunter: Darkstalkers' Revenge (Japan 950302)	1995	Capcom
cybots	Cyberbots: Fullmetal Madness (Euro 950424)	1995	Capcom
cybotsu	Cyberbots: Fullmetal Madness (USA 950424)	1995	Capcom
cybotsj	Cyberbots: Fullmetal Madness (Japan 950420)	1995	Capcom
sfa	Street Fighter Alpha: Warriors' Dreams (Euro 950727)	1995	Capcom
sfar1	Street Fighter Alpha: Warriors' Dreams (Euro 950718)	1995	Capcom
sfar2	Street Fighter Alpha: Warriors' Dreams (Euro 950627)	1995	Capcom
sfar3	Street Fighter Alpha: Warriors' Dreams (Euro 950605)	1995	Capcom
sfau	Street Fighter Alpha: Warriors' Dreams (USA 950627)	1995	Capcom
sfza	Street Fighter Zero (Asia 950627)	1995	Capcom
sfzj	Street Fighter Zero (Japan 950727)	1995	Capcom
sfzjr1	Street Fighter Zero (Japan 950627)	1995	Capcom
sfzjr2	Street Fighter Zero (Japan 950605)	1995	Capcom
sfzh	Street Fighter Zero (Hispanic 950718)	1995	Capcom
sfzhr1	Street Fighter Zero (Hispanic 950627)	1995	Capcom
sfzb	Street Fighter Zero (Brazil 951109)	1995	Capcom
sfzbr1	Street Fighter Zero (Brazil 950727)	1995	Capcom
mmancp2u	Mega Man - The Power Battle (CPS2, USA 951006, SAMPLE Version)	1995	Capcom
rmancp2j	Rockman: The Power Battle (CPS2, Japan 950922)	1995	Capcom
msh	Marvel Super Heroes (Euro 951024)	1995	Capcom
mshu	Marvel Super Heroes (USA 951024)	1995	Capcom
mshj	Marvel Super Heroes (Japan 951117)	1995	Capcom
mshjr1	Marvel Super Heroes (Japan 951024)	1995	Capcom
msha	Marvel Super Heroes (Asia 951024)	1995	Capcom
mshh	Marvel Super Heroes (Hispanic 951117)	1995	Capcom
mshb	Marvel Super Heroes (Brazil 951117)	1995	Capcom
19xx	19XX: The War Against Destiny (USA 951207)	1996	Capcom
19xxj	19XX: The War Against Destiny (Japan 951225)	1996	Capcom
19xxjr1	19XX: The War Against Destiny (Japan 951207)	1996	Capcom
19xxa	19XX: The War Against Destiny (Asia 951207)	1996	Capcom
19xxh	19XX: The War Against Destiny (Hispanic 951218)	1996	Capcom
19xxb	19XX: The War Against Destiny (Brazil 951218)	1996	Capcom
ddsom	Dungeons & Dragons: Shadow over Mystara (Euro 960619)	1996	Capcom
ddsomr1	Dungeons & Dragons: Shadow over Mystara (Euro 960223)	1996	Capcom
ddsomr2	Dungeons & Dragons: Shadow over Mystara (Euro 960209)	1996	Capcom
ddsomr3	Dungeons & Dragons: Shadow over Mystara (Euro 960208)	1996	Capcom
ddsomu	Dungeons & Dragons: Shadow over Mystara (USA 960619)	1996	Capcom
ddsomur1	Dungeons & Dragons: Shadow over Mystara (USA 960209)	1996	Capcom
ddsomjr1	Dungeons & Dragons: Shadow over Mystara (Japan 960206)	1996	Capcom
ddsomj	Dungeons & Dragons: Shadow over Mystara (Japan 960619)	1996	Capcom
ddsoma	Dungeons & Dragons: Shadow over Mystara (Asia 960619)	1996	Capcom
ddsomh	Dungeons & Dragons: Shadow over Mystara (Hispanic 960223)	1996	Capcom
ddsomb	Dungeons & Dragons: Shadow over Mystara (Brazil 960223)	1996	Capcom
sfa2	Street Fighter Alpha 2 (Euro 960229)	1996	Capcom
sfa2u	Street Fighter Alpha 2 (USA 960306)	1996	Capcom
sfz2j	Street Fighter Zero 2 (Japan 960227)	1996	Capcom
sfz2a	Street Fighter Zero 2 (Asia 960227)	1996	Capcom
sfz2b	Street Fighter Zero 2 (Brazil 960531)	1996	Capcom
sfz2br1	Street Fighter Zero 2 (Brazil 960304)	1996	Capcom
sfz2h	Street Fighter Zero 2 (Hispanic 960304)	1996	Capcom
sfz2n	Street Fighter Zero 2 (Oceania 960229)	1996	Capcom
spf2t	Super Puzzle Fighter II Turbo (USA 960620)	1996	Capcom
spf2xj	Super Puzzle Fighter II X (Japan 960531)	1996	Capcom
spf2ta	Super Puzzle Fighter II Turbo (Asia 960529)	1996	Capcom
spf2th	Super Puzzle Fighter II Turbo (Hispanic 960531)	1996	Capcom
qndream	Quiz Nanairo Dreams: Nijiirochou no Kiseki (Japan 960826)	1996	Capcom
megaman2	Mega Man 2: The Power Fighters (USA 960708)	1996	Capcom
megaman2a	Mega Man 2: The Power Fighters (Asia 960708)	1996	Capcom
rockman2j	Rockman 2: The Power Fighters (Japan 960708)	1996	Capcom
megaman2h	Mega Man 2: The Power Fighters (Hispanic 960712)	1996	Capcom
gigamn2	Giga Man 2: The Power Fighters (bootleg of Mega Man 2: The Power Fighters)	1996	bootleg
sfz2al	Street Fighter Zero 2 Alpha (Asia 960826)	1996	Capcom
sfz2alj	Street Fighter Zero 2 Alpha (Japan 960805)	1996	Capcom
sfz2alh	Street Fighter Zero 2 Alpha (Hispanic 960813)	1996	Capcom
sfz2alb	Street Fighter Zero 2 Alpha (Brazil 960813)	1996	Capcom
xmvsf	X-Men Vs. Street Fighter (Euro 961004)	1996	Capcom
xmvsfr1	X-Men Vs. Street Fighter (Euro 960910)	1996	Capcom
xmvsfu	X-Men Vs. Street Fighter (USA 961023)	1996	Capcom
xmvsfur1	X-Men Vs. Street Fighter (USA 961004)	1996	Capcom
xmvsfj	X-Men Vs. Street Fighter (Japan 961004)	1996	Capcom
xmvsfjr1	X-Men Vs. Street Fighter (Japan 960910)	1996	Capcom
xmvsfjr2	X-Men Vs. Street Fighter (Japan 960909)	1996	Capcom
xmvsfa	X-Men Vs. Street Fighter (Asia 961023)	1996	Capcom
xmvsfar1	X-Men Vs. Street Fighter (Asia 960919)	1996	Capcom
xmvsfar2	X-Men Vs. Street Fighter (Asia 960910)	1996	Capcom
xmvsfh	X-Men Vs. Street Fighter (Hispanic 961004)	1996	Capcom
xmvsfb	X-Men Vs. Street Fighter (Brazil 961023)	1996	Capcom
batcir	Battle Circuit (Euro 970319)	1997	Capcom
batcirj	Battle Circuit (Japan 970319)	1997	Capcom
batcira	Battle Circuit (Asia 970319)	1997	Capcom
vsav	Vampire Savior: The Lord of Vampire (Euro 970519)	1997	Capcom
vsavu	Vampire Savior: The Lord of Vampire (USA 970519)	1997	Capcom
vsavj	Vampire Savior: The Lord of Vampire (Japan 970519)	1997	Capcom
vsava	Vampire Savior: The Lord of Vampire (Asia 970519)	1997	Capcom
vsavh	Vampire Savior: The Lord of Vampire (Hispanic 970519)	1997	Capcom
mshvsf	Marvel Super Heroes Vs. Street Fighter (Euro 970625)	1997	Capcom
mshvsfu	Marvel Super Heroes Vs. Street Fighter (USA 970827)	1997	Capcom
mshvsfu1	Marvel Super Heroes Vs. Street Fighter (USA 970625)	1997	Capcom
mshvsfj	Marvel Super Heroes Vs. Street Fighter (Japan 970707)	1997	Capcom
mshvsfj1	Marvel Super Heroes Vs. Street Fighter (Japan 970702)	1997	Capcom
mshvsfj2	Marvel Super Heroes Vs. Street Fighter (Japan 970625)	1997	Capcom
mshvsfh	Marvel Super Heroes Vs. Street Fighter (Hispanic 970625)	1997	Capcom
mshvsfa	Marvel Super Heroes Vs. Street Fighter (Asia 970625)	1997	Capcom
mshvsfa1	Marvel Super Heroes Vs. Street Fighter (Asia 970620)	1997	Capcom
mshvsfb	Marvel Super Heroes Vs. Street Fighter (Brazil 970827)	1997	Capcom
mshvsfb1	Marvel Super Heroes Vs. Street Fighter (Brazil 970625)	1997	Capcom
csclub	Capcom Sports Club (Euro 971017)	1997	Capcom
csclub1	Capcom Sports Club (Euro 970722)	1997	Capcom
csclubj	Capcom Sports Club (Japan 970722)	1997	Capcom
cscluba	Capcom Sports Club (Asia 970722)	1997	Capcom
csclubh	Capcom Sports Club (Hispanic 970722)	1997	Capcom
sgemf	Super Gem Fighter Mini Mix (USA 970904)	1997	Capcom
pfghtj	Pocket Fighter (Japan 970904)	1997	Capcom
sgemfa	Super Gem Fighter: Mini Mix (Asia 970904)	1997	Capcom
sgemfh	Super Gem Fighter: Mini Mix (Hispanic 970904)	1997	Capcom
vhunt2r1	Vampire Hunter 2: Darkstalkers Revenge (Japan 970913)	1997	Capcom
vhunt2	Vampire Hunter 2: Darkstalkers Revenge (Japan 970929)	1997	Capcom
vsav2	Vampire Savior 2: The Lord of Vampire (Japan 970913)	1997	Capcom
mvsc	Marvel Vs. Capcom: Clash of Super Heroes (Euro 980123)	1998	Capcom
mvscr1	Marvel Vs. Capcom: Clash of Super Heroes (Euro 980112)	1998	Capcom
mvscu	Marvel Vs. Capcom: Clash of Super Heroes (USA 980123)	1998	Capcom
mvscur1	Marvel Vs. Capcom: Clash of Super Heroes (USA 971222)	1998	Capcom
mvscj	Marvel Vs. Capcom: Clash of Super Heroes (Japan 980123)	1998	Capcom
mvscjr1	Marvel Vs. Capcom: Clash of Super Heroes (Japan 980112)	1998	Capcom
mvsca	Marvel Vs. Capcom: Clash of Super Heroes (Asia 980123)	1998	Capcom
mvscar1	Marvel Vs. Capcom: Clash of Super Heroes (Asia 980112)	1998	Capcom
mvsch	Marvel Vs. Capcom: Clash of Super Heroes (Hispanic 980123)	1998	Capcom
mvscb	Marvel Vs. Capcom: Clash of Super Heroes (Brazil 980123)	1998	Capcom
sfa3	Street Fighter Alpha 3 (Euro 980904)	1998	Capcom
sfa3u	Street Fighter Alpha 3 (USA 980904)	1998	Capcom
sfa3ur1	Street Fighter Alpha 3 (USA 980629)	1998	Capcom
sfa3h	Street Fighter Alpha 3 (Hispanic 980629)	1998	Capcom
sfa3b	Street Fighter Alpha 3 (Brazil 980629)	1998	Capcom
sfz3j	Street Fighter Zero 3 (Japan 980904)	1998	Capcom
sfz3jr1	Street Fighter Zero 3 (Japan 980727)	1998	Capcom
sfz3jr2	Street Fighter Zero 3 (Japan 980629)	1998	Capcom
sfz3a	Street Fighter Zero 3 (Asia 980904)	1998	Capcom
sfz3ar1	Street Fighter Zero 3 (Asia 980701)	1998	Capcom
gigawing	Giga Wing (USA 990222)	1999	Takumi (Capcom license)
gigawingj	Giga Wing (Japan 990223)	1999	Takumi (Capcom license)
gigawinga	Giga Wing (Asia 990222)	1999	Takumi (Capcom license)
gigawingh	Giga Wing (Hispanic 990222)	1999	Takumi (Capcom license)
gigawingb	Giga Wing (Brazil 990222)	1999	Takumi (Capcom license)
jyangoku	Jyangokushi: Haoh no Saihai (Japan 990527)	1999	Capcom
dimahoo	Dimahoo (Euro 000121)	2000	Eighting / Raizing (Capcom license)
dimahoou	Dimahoo (USA 000121)	2000	Eighting / Raizing (Capcom license)
gmahou	Great Mahou Daisakusen (Japan 000121)	2000	Eighting / Raizing (Capcom license)
mmatrix	Mars Matrix: Hyper Solid Shooting (USA 000412)	2000	Takumi (Capcom license)
mmatrixj	Mars Matrix: Hyper Solid Shooting (Japan 000412)	2000	Takumi (Capcom license)
1944	1944: The Loop Master (USA 000620)	2000	Eighting / Raizing (Capcom license)
1944j	1944: The Loop Master (Japan 000620)	2000	Eighting / Raizing (Capcom license)
mpang	Mighty! Pang (Euro 001010)	2000	Mitchell (Capcom license)
mpangr1	Mighty! Pang (Euro 000925)	2000	Mitchell (Capcom license)
mpangu	Mighty! Pang (USA 001010)	2000	Mitchell (Capcom license)
mpangj	Mighty! Pang (Japan 001011)	2000	Mitchell (Capcom license)
progear	Progear (USA 010117)	2001	Cave (Capcom license)
progearj	Progear no Arashi (Japan 010117)	2001	Cave (Capcom license)
progeara	Progear (Asia 010117)	2001	Cave (Capcom license)
pzloop2	Puzz Loop 2 (Euro 010302)	2001	Mitchell (Capcom license)
pzloop2j	Puzz Loop 2 (Japan 010205)	2001	Mitchell (Capcom license)
choko	Janpai Puzzle Choukou (Japan 010820)	2001	Mitchell (Capcom license)
hsf2	Hyper Street Fighter 2: The Anniversary Edition (USA 040202)	2004	Capcom
hsf2j	Hyper Street Fighter 2: The Anniversary Edition (Japan 031222)	2004	Capcom
hsf2a	Hyper Street Fighter 2: The Anniversary Edition (Asia 040202)	2004	Capcom
ssf2ud	Super Street Fighter II: The New Challengers (USA 930911 Phoenix Edition) (bootleg)	1993	bootleg
ddtodd	Dungeons & Dragons: Tower of Doom (Euro 940412 Phoenix Edition) (bootleg)	1993	bootleg
avspd	Alien vs. Predator (Euro 940520 Phoenix Edition) (bootleg)	1994	bootleg
dstlku1d	Darkstalkers: The Night Warriors (USA 940705 Phoenix Edition) (bootleg)	1994	bootleg
ringdstd	Ring of Destruction: Slammasters II (Euro 940902 Phoenix Edition) (bootleg)	1994	bootleg
xmcotad	X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg)	1994	bootleg
nwarrud	Night Warriors: Darkstalkers' Revenge (USA 950406 Phoenix Edition) (bootleg)	1995	bootleg
sfad	Street Fighter Alpha: Warriors' Dreams (Euro 950727 Phoenix Edition) (bootleg)	1995	bootleg
mshud	Marvel Super Heroes (US 951024 Phoenix Edition) (bootleg)	1995	bootleg
19xxd	19XX: The War Against Destiny (USA 951207 Phoenix Edition) (bootleg)	1996	bootleg
sfz2ad	Street Fighter Zero 2 (Asia 960227 Phoenix Edition) (bootleg)	1996	bootleg
spf2xjd	Super Puzzle Fighter II X (Japan 960531 Phoenix Edition) (bootleg)	1996	bootleg
ddsomud	Dungeons & Dragons: Shadow over Mystara (USA 960619 Phoenix Edition) (bootleg)	1996	bootleg
megamn2d	Mega Man 2: The Power Fighters (USA 960708 Phoenix Edition) (bootleg)	1996	bootleg
sfz2ald	Street Fighter Zero 2 Alpha (Asia 960826 Phoenix Edition) (bootleg)	1996	bootleg
